"","id","sample.size","ncase","ncontrol","sex","category","subcategory","unit","group_name","build","consortium","year","population","trait","note","pmid","filename","nsnp","delimiter","header","mr","chr_col","pos_col","oa_col","ea_col","snp_col","pval_col","beta_col","se_col","eaf_col"
"1761","finn-b-L12_ATROPHICSKIN",209188,1706,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Atrophic disorders of skin","L12_ATROPHICSKIN",NA,"finngen_R5_L12_ATROPHICSKIN.gz",16380447,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1762","finn-b-L12_BULLOTH",218441,375,218066,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other bullous disorders","L12_BULLOTH",NA,"finngen_R5_L12_BULLOTH.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1763","finn-b-L12_BULLOUS",218792,726,218066,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Bullous disorders","L12_BULLOUS",NA,"finngen_R5_L12_BULLOUS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1764","finn-b-L12_CELLULITIS",211534,3085,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Cellulitis","L12_CELLULITIS",NA,"finngen_R5_L12_CELLULITIS.gz",16380457,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1765","finn-b-L12_CHRONICULCEROFSKIN",208304,822,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Chronic ulcer of skin, not elsewhere classified","L12_CHRONICULCEROFSKIN",NA,"finngen_R5_L12_CHRONICULCEROFSKIN.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1766","finn-b-L12_CORNSANDCALLOS",208547,1065,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Corns and callosities","L12_CORNSANDCALLOS",NA,"finngen_R5_L12_CORNSANDCALLOS.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1767","finn-b-L12_CUTLAXSEN",213374,101,213273,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Cutis laxa senilis","L12_CUTLAXSEN",NA,"finngen_R5_L12_CUTLAXSEN.gz",16380455,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1768","finn-b-L12_DECUBITANSULCERANDPRESSURE",208145,663,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Decubitus ulcer and pressure area","L12_DECUBITANSULCERANDPRESSURE",NA,"finngen_R5_L12_DECUBITANSULCERANDPRESSURE.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1769","finn-b-L12_DERMATHERP",218344,278,218066,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dermatitis herpetiformis","L12_DERMATHERP",NA,"finngen_R5_L12_DERMATHERP.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1770","finn-b-L12_DERMATITISECZEMA",218792,20052,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dermatitis and eczema","L12_DERMATITISECZEMA",NA,"finngen_R5_L12_DERMATITISECZEMA.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1771","finn-b-L12_DERMATITISNAS",209048,10308,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified dermatitis (L12_DERMATITISNAS)","L12_DERMATITISNAS",NA,"finngen_R5_L12_DERMATITISNAS.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1772","finn-b-L12_DERM_NAS",207008,8268,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified dermatitis (L12_DERM_NAS)","L12_DERM_NAS",NA,"finngen_R5_L12_DERM_NAS.gz",16380434,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1773","finn-b-L12_DERM_NUMMULAR",199796,1056,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Nummular dermatitis","L12_DERM_NUMMULAR",NA,"finngen_R5_L12_DERM_NUMMULAR.gz",16380428,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1774","finn-b-L12_DISORDSKINAPPENDIX",218792,7653,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Disorders of skin appendages","L12_DISORDSKINAPPENDIX",NA,"finngen_R5_L12_DISORDSKINAPPENDIX.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1775","finn-b-L12_DYSHIDROSIS",198955,215,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dyshidrosis [pompholyx]","L12_DYSHIDROSIS",NA,"finngen_R5_L12_DYSHIDROSIS.gz",16380425,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1776","finn-b-L12_EPIDERMALTHICKOTH",207964,482,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other epidermal thickening","L12_EPIDERMALTHICKOTH",NA,"finngen_R5_L12_EPIDERMALTHICKOTH.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1777","finn-b-L12_EPIDERMTHICKNAS",207822,340,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified epidermal thickening","L12_EPIDERMTHICKNAS",NA,"finngen_R5_L12_EPIDERMTHICKNAS.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1778","finn-b-L12_ERYTHEMAMULTIF",212798,334,212464,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Erythema multiforme","L12_ERYTHEMAMULTIF",NA,"finngen_R5_L12_ERYTHEMAMULTIF.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1779","finn-b-L12_ERYTHEMANODOSUM",212897,433,212464,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Erythema nodosum","L12_ERYTHEMANODOSUM",NA,"finngen_R5_L12_ERYTHEMANODOSUM.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1780","finn-b-L12_ERYTHEMATOUSOTH",212865,401,212464,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other erythematous conditions","L12_ERYTHEMATOUSOTH",NA,"finngen_R5_L12_ERYTHEMATOUSOTH.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1781","finn-b-L12_ERYTHRO_KELA",212651,187,212464,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Universal eryhrodermia, KELA reimbursement","L12_ERYTHRO_KELA",NA,"finngen_R5_L12_ERYTHRO_KELA.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1782","finn-b-L12_ERYTH_NAS",212807,343,212464,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified erythematous conditions","L12_ERYTH_NAS",NA,"finngen_R5_L12_ERYTH_NAS.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1783","finn-b-L12_ERYT_INTERTRIG",198973,233,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Erythema intertrigo","L12_ERYT_INTERTRIG",NA,"finngen_R5_L12_ERYT_INTERTRIG.gz",16380425,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1784","finn-b-L12_EXFOLIATIVE",198883,143,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Exfoliative dermatitis","L12_EXFOLIATIVE",NA,"finngen_R5_L12_EXFOLIATIVE.gz",16380424,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1785","finn-b-L12_FACTITIALDERMAT",207567,85,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Factitial dermatitis","L12_FACTITIALDERMAT",NA,"finngen_R5_L12_FACTITIALDERMAT.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1786","finn-b-L12_FOLICULAROTH",211992,853,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other follicular disorders","L12_FOLICULAROTH",NA,"finngen_R5_L12_FOLICULAROTH.gz",16380451,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1787","finn-b-L12_FOLLICULARCYST",213861,2722,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Follicular cysts of skin and subcutaneous tissue","L12_FOLLICULARCYST",NA,"finngen_R5_L12_FOLLICULARCYST.gz",16380459,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1788","finn-b-L12_FOLLICULARNAS",211572,433,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified follicular disorders","L12_FOLLICULARNAS",NA,"finngen_R5_L12_FOLLICULARNAS.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1789","finn-b-L12_FOODDERMAT",199202,462,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dermatitis due to ingested food","L12_FOODDERMAT",NA,"finngen_R5_L12_FOODDERMAT.gz",16380428,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1790","finn-b-L12_GRANUANNU",207669,187,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Granuloma annulare","L12_GRANUANNU",NA,"finngen_R5_L12_GRANUANNU.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1791","finn-b-L12_GRANULOMATOUSSKIN",207841,359,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Granulomatous disorders of skin and subcutaneous tissue","L12_GRANULOMATOUSSKIN",NA,"finngen_R5_L12_GRANULOMATOUSSKIN.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1792","finn-b-L12_HAIRLOSSNONSCAR",211220,81,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other nonscarring hair loss","L12_HAIRLOSSNONSCAR",NA,"finngen_R5_L12_HAIRLOSSNONSCAR.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1793","finn-b-L12_HAIRLOSSSCAR",211219,80,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Cicatricial alopecia [scarring hair loss]","L12_HAIRLOSSSCAR",NA,"finngen_R5_L12_HAIRLOSSSCAR.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1794","finn-b-L12_HIDRADENITISSUP",211548,409,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hidradenitis suppurativa","L12_HIDRADENITISSUP",NA,"finngen_R5_L12_HIDRADENITISSUP.gz",16380451,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1795","finn-b-L12_HIRSUTISM",211369,230,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hirsutism","L12_HIRSUTISM",NA,"finngen_R5_L12_HIRSUTISM.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1796","finn-b-L12_HYPERTRICHOSIS",211403,264,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hypertrichosis","L12_HYPERTRICHOSIS",NA,"finngen_R5_L12_HYPERTRICHOSIS.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1797","finn-b-L12_HYPERTROPHICSKIN",208296,814,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hypertrophic disorders of skin","L12_HYPERTROPHICSKIN",NA,"finngen_R5_L12_HYPERTROPHICSKIN.gz",16380443,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1798","finn-b-L12_HYPETROPHICSCAR",208248,766,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hypertrophic scar","L12_HYPETROPHICSCAR",NA,"finngen_R5_L12_HYPETROPHICSCAR.gz",16380443,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1799","finn-b-L12_IMPETIGO",209055,606,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Impetigo","L12_IMPETIGO",NA,"finngen_R5_L12_IMPETIGO.gz",16380453,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1800","finn-b-L12_INFECT_DERM",200460,1720,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Infective dermatitis","L12_INFECT_DERM",NA,"finngen_R5_L12_INFECT_DERM.gz",16380426,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1801","finn-b-L12_INFECT_SKIN",218792,10343,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Infections of the skin and subcutaneous tissue","L12_INFECT_SKIN",NA,"finngen_R5_L12_INFECT_SKIN.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1802","finn-b-L12_INFECT_SKIN_NAS",209599,1150,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified local infections of skin and subcutaneous tissue","L12_INFECT_SKIN_NAS",NA,"finngen_R5_L12_INFECT_SKIN_NAS.gz",16380456,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1803","finn-b-L12_INFECT_SKIN_OTHER",209726,1277,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other local infections of skin and subcutaneous tissue","L12_INFECT_SKIN_OTHER",NA,"finngen_R5_L12_INFECT_SKIN_OTHER.gz",16380456,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1804","finn-b-L12_INTERNALSUBSTANCEDERM",199921,1181,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dermatitis due to substances taken internally","L12_INTERNALSUBSTANCEDERM",NA,"finngen_R5_L12_INTERNALSUBSTANCEDERM.gz",16380429,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1805","finn-b-L12_LICHENPLANUS",214107,1865,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Lichen planus","L12_LICHENPLANUS",NA,"finngen_R5_L12_LICHENPLANUS.gz",16380458,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1806","finn-b-L12_LICHENSCLERATROPH",208503,1021,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Lichen sclerosus et atrophicus","L12_LICHENSCLERATROPH",NA,"finngen_R5_L12_LICHENSCLERATROPH.gz",16380443,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1807","finn-b-L12_LICHENSIMPLEX",199192,452,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Lichen simplex chronicus","L12_LICHENSIMPLEX",NA,"finngen_R5_L12_LICHENSIMPLEX.gz",16380424,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1808","finn-b-L12_LICHSIMPANDPRURIGO",199592,852,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Lichen simplex chronicus and prurigo","L12_LICHSIMPANDPRURIGO",NA,"finngen_R5_L12_LICHSIMPANDPRURIGO.gz",16380425,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1809","finn-b-L12_LOCALDCONNECTISSUEOTH",207721,239,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other localized connective tissue disorders","L12_LOCALDCONNECTISSUEOTH",NA,"finngen_R5_L12_LOCALDCONNECTISSUEOTH.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1810","finn-b-L12_LOCALSCLERODERMA",207662,180,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Localized scleroderma [morphea]","L12_LOCALSCLERODERMA",NA,"finngen_R5_L12_LOCALSCLERODERMA.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1811","finn-b-L12_LUPUS",207803,321,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Lupus erythematosus","L12_LUPUS",NA,"finngen_R5_L12_LUPUS.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1812","finn-b-L12_LYMPHADENITIS",209453,1004,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute lymphadenitis","L12_LYMPHADENITIS",NA,"finngen_R5_L12_LYMPHADENITIS.gz",16380455,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1813","finn-b-L12_NAILDIS",212263,1124,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Nail disorders","L12_NAILDIS",NA,"finngen_R5_L12_NAILDIS.gz",16380452,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1814","finn-b-L12_NAILNAS",211344,205,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified nail disorders","L12_NAILNAS",NA,"finngen_R5_L12_NAILNAS.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1815","finn-b-L12_NAIL_DYSTROPHY",211228,89,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Nail dystrophy","L12_NAIL_DYSTROPHY",NA,"finngen_R5_L12_NAIL_DYSTROPHY.gz",16380450,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1816","finn-b-L12_NAIL_INGROW",211901,762,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Ingrowing nail","L12_NAIL_INGROW",NA,"finngen_R5_L12_NAIL_INGROW.gz",16380452,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1817","finn-b-L12_NECROLIPOIDIC",207581,99,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Necrobiosis lipoidica, not elsewhere classified","L12_NECROLIPOIDIC",NA,"finngen_R5_L12_NECROLIPOIDIC.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1818","finn-b-L12_NONIONRADISKIN",218281,5008,213273,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Skin changes due to chronic exposure to nonionizing radiation","L12_NONIONRADISKIN",NA,"finngen_R5_L12_NONIONRADISKIN.gz",16380463,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1819","finn-b-L12_NONIONRADISKINNAS",213454,181,213273,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified skin changes due to chronic exposure to nonionizing radiation","L12_NONIONRADISKINNAS",NA,"finngen_R5_L12_NONIONRADISKINNAS.gz",16380455,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1820","finn-b-L12_OTHACUSKINSUN",213780,507,213273,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other acute skin changes due to ultraviolet radiation","L12_OTHACUSKINSUN",NA,"finngen_R5_L12_OTHACUSKINSUN.gz",16380458,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1821","finn-b-L12_OTHACUSKINSUNNAS",213654,381,213273,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified acute skin changes due to ultraviolet radiation","L12_OTHACUSKINSUNNAS",NA,"finngen_R5_L12_OTHACUSKINSUNNAS.gz",16380458,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1822","finn-b-L12_OTHERBULL",218173,107,218066,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified bullous disorders","L12_OTHERBULL",NA,"finngen_R5_L12_OTHERBULL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1823","finn-b-L12_OTHERCONTACT",200043,1303,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other contact dermatitis","L12_OTHERCONTACT",NA,"finngen_R5_L12_OTHERCONTACT.gz",16380425,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1824","finn-b-L12_OTHERDISSKINANDSUBCUTIS",209710,2228,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other disorders of skin and subcutaneous tissue, not elsewhere classified","L12_OTHERDISSKINANDSUBCUTIS",NA,"finngen_R5_L12_OTHERDISSKINANDSUBCUTIS.gz",16380443,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1825","finn-b-L12_OTHERMELANIN",207748,266,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other melanin hyperpigmentation","L12_OTHERMELANIN",NA,"finngen_R5_L12_OTHERMELANIN.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1826","finn-b-L12_OTHERSKINSUBCUTIS",218792,11310,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other disorders of skin and subcutaneous tissue","L12_OTHERSKINSUBCUTIS",NA,"finngen_R5_L12_OTHERSKINSUBCUTIS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1827","finn-b-L12_OTHPIGMENTATION",208021,539,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other disorders of pigmentation","L12_OTHPIGMENTATION",NA,"finngen_R5_L12_OTHPIGMENTATION.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1828","finn-b-L12_PAPULOSQUAMOUS",218792,6550,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Papulosquamous disorders","L12_PAPULOSQUAMOUS",NA,"finngen_R5_L12_PAPULOSQUAMOUS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1829","finn-b-L12_PAPULOSQUAOTH",212373,131,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other papulosquamous disorders","L12_PAPULOSQUAOTH",NA,"finngen_R5_L12_PAPULOSQUAOTH.gz",16380456,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1830","finn-b-L12_PARAPSORI",212492,250,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Parapsoriasis","L12_PARAPSORI",NA,"finngen_R5_L12_PARAPSORI.gz",16380456,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1831","finn-b-L12_PEMPHIGOID",218348,282,218066,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pemphigoid","L12_PEMPHIGOID",NA,"finngen_R5_L12_PEMPHIGOID.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1832","finn-b-L12_PEMPHIGOID_BULL",218285,219,218066,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Bullous pemphigoid","L12_PEMPHIGOID_BULL",NA,"finngen_R5_L12_PEMPHIGOID_BULL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1833","finn-b-L12_PERIORALDERM",211324,185,211139,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Perioral dermatitis","L12_PERIORALDERM",NA,"finngen_R5_L12_PERIORALDERM.gz",16380451,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1834","finn-b-L12_PIGMENTNAS",207571,89,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other and unspecified disorders of pigmentation","L12_PIGMENTNAS",NA,"finngen_R5_L12_PIGMENTNAS.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1835","finn-b-L12_PIGPURPDERM",207590,108,207482,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pigmented purpuric dermatosis","L12_PIGPURPDERM",NA,"finngen_R5_L12_PIGPURPDERM.gz",16380442,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1836","finn-b-L12_PILONIDALCYST",209949,1500,208449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pilonidal cyst","L12_PILONIDALCYST",NA,"finngen_R5_L12_PILONIDALCYST.gz",16380453,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1837","finn-b-L12_PITYROCHEA",212336,94,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pityriasis rosea","L12_PITYROCHEA",NA,"finngen_R5_L12_PITYROCHEA.gz",16380456,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1838","finn-b-L12_POLYMORPHLIGHTERUPT",213368,95,213273,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Polymorphous light eruption","L12_POLYMORPHLIGHTERUPT",NA,"finngen_R5_L12_POLYMORPHLIGHTERUPT.gz",16380455,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1839","finn-b-L12_PRURIGONAS",198885,145,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other  prurigo","L12_PRURIGONAS",NA,"finngen_R5_L12_PRURIGONAS.gz",16380424,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1840","finn-b-L12_PRURIGONOD",199049,309,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Prurigo nodularis","L12_PRURIGONOD",NA,"finngen_R5_L12_PRURIGONOD.gz",16380425,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1841","finn-b-L12_PRURITUS",200110,1370,198740,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pruritus","L12_PRURITUS",NA,"finngen_R5_L12_PRURITUS.gz",16380424,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1842","finn-b-L12_PSORIASIS",216752,4510,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Psoriasis","L12_PSORIASIS",NA,"finngen_R5_L12_PSORIASIS.gz",16380464,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"1843","finn-b-L12_PSORI_ARTHRO",213879,1637,212242,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Arthropathic psoriasis","L12_PSORI_ARTHRO",NA,"finngen_R5_L12_PSORI_ARTHRO.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
